1,818,220,3/1/2015,8954.410108
2,6475,80,2/22/2015,9764.172064
3,7292,193,9/7/2015,1437.692311
4,2947,240,5/8/2015,8290.516288
5,2592,14,7/26/2015,6469.839114
6,9409,143,1/5/2015,5834.1942
7,4787,234,4/12/2015,4594.042612
8,3712,64,11/28/2015,5432.804053
9,9245,43,5/25/2015,6570.745777
10,7449,6,12/8/2015,6948.041642
11,4003,41,6/10/2015,4876.917747
12,5389,186,11/22/2015,8208.611652
13,854,75,12/26/2015,2325.518848
14,565,222,6/25/2015,3333.881384
15,8489,27,3/17/2015,9354.541149
16,3287,224,12/24/2015,1368.210243
17,6148,143,10/24/2015,4852.445047
18,6092,66,12/22/2015,1657.12091
19,3775,178,12/5/2015,3013.833327
20,3011,66,2/13/2015,2886.878655
21,148,127,10/19/2015,2136.432362
22,7336,104,4/1/2015,6906.027525
23,9112,52,4/10/2015,5193.758977
24,5266,53,11/4/2015,8626.972254
25,8660,48,11/12/2015,1964.007151
26,3748,8,11/8/2015,3823.151515
27,8849,192,12/24/2015,1098.777269
28,8432,236,7/22/2015,5618.106198
29,4697,116,9/17/2015,3418.884999
30,6529,95,9/6/2015,2352.094037
31,5736,239,11/2/2015,9530.159052
32,5407,170,5/15/2015,1388.673606
33,7089,224,2/5/2015,6952.597229
34,8190,172,8/10/2015,762.3802214
35,181,120,10/25/2015,3702.188689
36,7521,153,9/25/2015,3334.243309
37,1400,118,7/11/2015,7905.457291
38,6701,82,5/17/2015,6119.832194
39,1064,99,2/9/2015,2057.520784
40,6159,193,12/30/2015,9667.169281
41,6483,83,11/20/2015,9323.228444
42,183,207,11/7/2015,9096.869904
43,9775,180,12/30/2015,2590.136616
44,4090,75,2/20/2015,9208.333997
45,4414,166,10/19/2015,1299.664586
46,9913,186,7/12/2015,724.6253228
47,370,50,2/11/2015,9318.402874
48,2065,119,2/9/2015,5059.931005
49,8780,155,7/26/2015,7446.313137
50,1864,3,2/3/2015,9674.328312
51,5437,90,5/25/2015,4459.487973
52,5616,38,6/24/2015,243.8934528
53,8733,49,9/18/2015,377.9156358
54,4718,72,12/24/2015,68.81834707
55,3347,240,4/8/2015,7998.039427
56,5017,56,10/7/2015,8516.614245
57,7376,190,7/20/2015,2832.855513
58,2959,27,10/9/2015,1191.357023
59,4275,82,12/20/2015,1105.966732
60,5448,73,2/7/2015,265.1576501
61,8923,76,7/29/2015,4776.998308
62,3684,154,6/11/2015,925.7417555
63,4796,90,4/29/2015,8993.80552
64,1483,48,9/17/2015,5964.246076
65,75,237,4/20/2015,9197.955942
66,2046,129,3/4/2015,979.299361
67,4908,31,3/19/2015,2544.284292
68,4867,51,11/4/2015,420.1426979
69,6709,53,1/26/2015,5788.2231
70,9982,175,3/13/2015,5016.157939
71,6455,207,5/22/2015,9871.347846
72,5053,235,6/9/2015,6627.690728
73,6536,220,4/9/2015,612.7481544
74,4477,77,7/28/2015,8056.793542
75,6980,140,11/26/2015,3679.455497
76,8593,208,12/28/2015,8493.86099
77,7909,152,2/6/2015,525.3005049
78,7562,3,1/9/2015,8246.496116
79,4454,34,12/10/2015,3974.809496
80,6159,137,5/23/2015,5080.753023
81,2193,151,10/22/2015,7624.903576
82,6681,207,11/11/2015,7220.573822
83,5889,214,6/29/2015,1782.185616
84,2606,139,9/17/2015,950.6127175
85,4764,189,6/27/2015,6024.0434
86,4080,224,10/19/2015,7766.865538
87,2469,152,6/8/2015,8821.145389
88,513,237,4/16/2015,430.6129058
89,5133,215,12/15/2015,1503.390613
90,4935,14,1/15/2015,835.2539909
91,964,166,6/28/2015,3494.956426
92,1308,123,4/12/2015,3570.718374
93,9780,60,5/2/2015,7146.375615
94,929,132,11/23/2015,931.6997147
95,6690,82,8/15/2015,340.6156163
96,8726,33,11/23/2015,5610.075612
97,3244,152,12/21/2015,9383.034932
98,8300,211,4/26/2015,940.7240914
99,6291,69,12/3/2015,5284.585798
100,1758,78,10/16/2015,821.7658053
101,5300,158,8/7/2015,480.2630991
102,4332,216,12/10/2015,271.0469446
103,4223,32,3/10/2015,9697.620347
104,9309,171,2/6/2015,8842.985316
105,9431,152,6/1/2015,5609.024417
106,4080,66,4/9/2015,3475.213765
107,6641,148,5/25/2015,5650.877045
108,8138,167,4/5/2015,8962.785712
109,1532,102,5/1/2015,5681.01291
110,172,196,8/12/2015,1066.263728
111,559,235,11/24/2015,1189.185814
112,974,203,5/14/2015,7080.186064
113,871,29,1/29/2015,4451.453553
114,1311,232,10/27/2015,8145.155434
115,6142,77,10/6/2015,549.9261829
116,7184,234,6/25/2015,7473.080288
117,3800,208,3/8/2015,9902.374834
118,6219,121,3/29/2015,1293.386397
119,7303,140,2/24/2015,567.0160219
120,571,26,1/16/2015,1862.394688
121,8402,109,5/20/2015,7325.748935
122,3851,226,6/13/2015,9350.611766
123,7166,145,6/10/2015,3351.628947
124,9449,167,9/18/2015,2905.233725
125,9108,35,4/15/2015,3217.977396
126,471,220,9/5/2015,4731.798288
127,8886,185,4/30/2015,6935.949372
128,5705,30,11/18/2015,2325.502381
129,4518,188,10/30/2015,3775.424359
130,9174,120,9/24/2015,6351.997893
131,2090,138,1/13/2015,255.5845849
132,469,204,8/26/2015,8437.92098
133,8533,182,9/20/2015,496.7278608
134,3330,71,10/29/2015,7700.954672
135,4425,197,1/18/2015,1271.672792
136,4604,73,9/5/2015,56.00926569
137,3665,15,8/12/2015,5446.67074
138,6817,78,10/9/2015,6245.511085
139,4573,83,2/9/2015,6010.563074
140,9167,6,3/16/2015,3020.055858
141,9706,234,4/26/2015,4327.744594
142,8975,122,8/20/2015,2591.021169
143,7444,71,10/27/2015,6817.988435
144,9959,21,9/10/2015,162.8242256
145,8584,190,3/6/2015,3738.533294
146,1300,123,2/14/2015,9603.819439
147,6124,174,5/16/2015,1952.565533
148,7234,70,5/5/2015,3220.13644
149,790,106,2/10/2015,79.04738491
150,5661,84,8/10/2015,3861.735326
151,5285,13,7/6/2015,1506.486708
